"","id","guild","sci_name","species","pop","bootstrap","time_index","left_time_boundary","time","right_time_boundary","lambda","Ne"
"25921","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",0,0,112.2275,224.455,7098.97,0.176081882301235
"25922","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",1,224.455,389.54375,554.6325,7098.97,0.176081882301235
"25923","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",2,554.6325,797.481875,1040.33125,3449.31,0.362391318843479
"25924","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",3,1040.33125,1397.565625,1754.8,3361.42,0.371866651593672
"25925","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",4,1754.8,2280.30625,2805.8125,3825.63,0.326743569033074
"25926","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",5,2805.8125,3578.8375,4351.8625,3229.46,0.387061614015966
"25927","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",6,4351.8625,5488.99375,6626.125,2632.52,0.474830200720222
"25928","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",7,6626.125,8298.875,9971.625,2051.37,0.60934887416702
"25929","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",8,9971.625,12432.25,14892.875,1737.53,0.719412038928824
"25930","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",9,14892.875,18512.5625,22132.25,1762.42,0.709252051156932
"25931","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",10,22132.25,27456.875,32781.5,1937.29,0.645231225061813
"25932","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",11,32781.5,40614.0625,48446.625,2001.02,0.624681412479635
"25933","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",12,48446.625,59968.5625,71490.5,1832.08,0.682284616392297
"25934","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",13,71490.5,88439.5,105388.5,1536.38,0.81360080188495
"25935","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",14,105388.5,130320.5,155252.5,1224.93,1.02046647563534
"25936","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",15,155252.5,191928.75,228605,921.218,1.35689923557725
"25937","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",16,228605,282556.25,336507.5,696.507,1.79466968745468
"25938","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",17,336507.5,415870.625,495233.75,639.983,1.95317688126091
"25939","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",18,495233.75,611978.125,728722.5,328.95,3.7999696002432
"25940","PRD_THA.29","RM specialist","Amphiprion perideraion","PRD","THA","29",19,728722.5,728722.5,Inf,328.95,3.7999696002432
"25941","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",0,0,112.334375,224.66875,2061.02,0.606495812752909
"25942","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",1,224.66875,389.915625,555.1625,2061.02,0.606495812752909
"25943","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",2,555.1625,798.243125,1041.32375,8534.96,0.146456456737934
"25944","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",3,1041.32375,1398.899375,1756.475,3201.75,0.390411493714375
"25945","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",4,1756.475,2282.48125,2808.4875,5034.13,0.248305069594945
"25946","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",5,2808.4875,3582.25,4356.0125,2969.2,0.42098881853698
"25947","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",6,4356.0125,5494.23125,6632.45,1802.36,0.693535142812757
"25948","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",7,6632.45,8306.79375,9981.1375,1660.54,0.752767172124731
"25949","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",8,9981.1375,12444.13125,14907.125,1751.91,0.713506972390134
"25950","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",9,14907.125,18530.25,22153.375,1856.26,0.673397045672481
"25951","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",10,22153.375,27483.0625,32812.75,1980.56,0.631134628589894
"25952","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",11,32812.75,40652.8125,48492.875,2038.75,0.613120784794605
"25953","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",12,48492.875,60025.8125,71558.75,1893.88,0.660020698249097
"25954","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",13,71558.75,88523.875,105489,1567.77,0.797310830032466
"25955","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",14,105489,130445.125,155401.25,1181.56,1.05792342327093
"25956","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",15,155401.25,192111.875,228822.5,846.287,1.47704029484088
"25957","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",16,228822.5,282825,336827.5,643.639,1.94208244062277
"25958","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",17,336827.5,416266.25,495705,567.106,2.20417347021544
"25959","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",18,495705,612561.25,729417.5,527.919,2.36778748254941
"25960","PRD_THA.3","RM specialist","Amphiprion perideraion","PRD","THA","3",19,729417.5,729417.5,Inf,527.919,2.36778748254941
"25961","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",0,0,109.89125,219.7825,4485.38,0.278683188492391
"25962","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",1,219.7825,381.434375,543.08625,4485.38,0.278683188492391
"25963","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",2,543.08625,780.879375,1018.6725,908.478,1.37592765042191
"25964","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",3,1018.6725,1368.47375,1718.275,2408.04,0.519094367203203
"25965","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",4,1718.275,2232.8375,2747.4,2619.5,0.477190303493033
"25966","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",5,2747.4,3504.325,4261.25,2408.84,0.518921970741104
"25967","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",6,4261.25,5374.7125,6488.175,1975.44,0.632770420767019
"25968","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",7,6488.175,8126.1,9764.025,1710.77,0.730665139089416
"25969","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",8,9764.025,12173.45,14582.875,1602.5,0.78003120124805
"25970","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",9,14582.875,18127.1875,21671.5,1653.92,0.755780207023314
"25971","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",10,21671.5,26885.25,32099,1781.05,0.701833188287808
"25972","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",11,32099,39768.5,47438,1880.58,0.664688553531357
"25973","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",12,47438,58720.0625,70002.125,1849.59,0.675825453208549
"25974","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",13,70002.125,86598.25,103194.375,1643.49,0.760576577892168
"25975","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",14,103194.375,127607.8125,152021.25,1308.72,0.955131731768445
"25976","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",15,152021.25,187933.125,223845,925.216,1.35103586621935
"25977","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",16,223845,276673.125,329501.25,587.401,2.12801816816791
"25978","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",17,329501.25,407211.875,484922.5,1023.52,1.22127559793653
"25979","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",18,484922.5,599236.875,713551.25,394347,0.00316979715834024
"25980","PRD_THA.30","RM specialist","Amphiprion perideraion","PRD","THA","30",19,713551.25,713551.25,Inf,394347,0.00316979715834024
"25983","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",2,570.9025,820.875,1070.8475,7539.32,0.165797445923505
"25984","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",3,1070.8475,1438.56125,1806.275,3302.71,0.378477068831354
"25985","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",4,1806.275,2347.19375,2888.1125,2369.72,0.527488479651605
"25986","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",5,2888.1125,3683.8125,4479.5125,1953.94,0.639733052191981
"25987","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",6,4479.5125,5650,6820.4875,2000.25,0.624921884764404
"25988","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",7,6820.4875,8542.30625,10264.125,2150.55,0.581246657831717
"25989","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",8,10264.125,12796.9375,15329.75,2031.59,0.615281626706176
"25990","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",9,15329.75,19055.625,22781.5,1819.29,0.687081223993976
"25991","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",10,22781.5,28262.25,33743,1761.93,0.709449297077636
"25992","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",11,33743,41805.375,49867.75,1814.72,0.68881149709046
"25993","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",12,49867.75,61727.625,73587.5,1826.02,0.684548909650497
"25994","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",13,73587.5,91033.625,108479.75,1609.04,0.776860736836872
"25995","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",14,108479.75,134143.625,159807.5,1219.61,1.02491780159231
"25996","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",15,159807.5,197558.75,235310,838.192,1.49130509477542
"25997","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",16,235310,290843.75,346377.5,628.803,1.98790400173027
"25998","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",17,346377.5,428068.75,509760,709.839,1.76096269717499
"25999","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",18,509760,629928.75,750097.5,1067.28,1.17120155910352
"26000","PRD_THA.31","RM specialist","Amphiprion perideraion","PRD","THA","31",19,750097.5,750097.5,Inf,1067.28,1.17120155910352
"26001","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",0,0,110.19125,220.3825,5656.26,0.220994084430348
"26002","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",1,220.3825,382.47625,544.57,5656.26,0.220994084430348
"26003","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",2,544.57,783.013125,1021.45625,5230.35,0.238989742560249
"26004","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",3,1021.45625,1372.209375,1722.9625,4333.79,0.288431142256547
"26005","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",4,1722.9625,2238.93125,2754.9,2228.01,0.561038774511784
"26006","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",5,2754.9,3513.9,4272.9,3050.08,0.409825316057284
"26007","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",6,4272.9,5389.4,6505.9,2657.28,0.470405828516378
"26008","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",7,6505.9,8148.3,9790.7,1950.64,0.640815322150679
"26009","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",8,9790.7,12206.725,14622.75,1691.92,0.738805617286869
"26010","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",9,14622.75,18176.75,21730.75,1731.82,0.721784019124389
"26011","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",10,21730.75,26958.6875,32186.625,1897.44,0.658782359389493
"26012","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",11,32186.625,39877.125,47567.625,2043.67,0.611644737164024
"26013","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",12,47567.625,58880.5,70193.375,1926.36,0.64889221121701
"26014","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",13,70193.375,86834.8125,103476.25,1539.42,0.811994127658469
"26015","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",14,103476.25,127956.25,152436.25,1140.61,1.09590482285794
"26016","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",15,152436.25,188446.875,224457.5,854.469,1.46289684002579
"26017","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",16,224457.5,277429.375,330401.25,691.285,1.80822670823177
"26018","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",17,330401.25,408324.375,486247.5,616.981,2.02599431749114
"26019","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",18,486247.5,600874.375,715501.25,885.698,1.41131627258953
"26020","PRD_THA.32","RM specialist","Amphiprion perideraion","PRD","THA","32",19,715501.25,715501.25,Inf,885.698,1.41131627258953
"26021","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",0,0,113.2025,226.405,4030.11,0.310165231221977
"26022","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",1,226.405,392.9275,559.45,4030.11,0.310165231221977
"26023","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",2,559.45,804.40875,1049.3675,4389.18,0.284791236631899
"26024","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",3,1049.3675,1409.70875,1770.05,3781.42,0.330563650692068
"26025","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",4,1770.05,2300.1125,2830.175,2739.88,0.456224360190957
"26026","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",5,2830.175,3609.9125,4389.65,1921.01,0.650699371684687
"26027","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",6,4389.65,5536.6625,6683.675,2118.75,0.589970501474926
"26028","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",7,6683.675,8370.95625,10058.2375,2169.14,0.576265247978462
"26029","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",8,10058.2375,12540.24375,15022.25,1991.96,0.627522641016888
"26030","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",9,15022.25,18673.375,22324.5,1876.89,0.665995343360559
"26031","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",10,22324.5,27695.3125,33066.125,1891.83,0.66073590121734
"26032","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",11,33066.125,40966.8125,48867.5,1910.4,0.654313232830821
"26033","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",12,48867.5,60489.4375,72111.375,1792.19,0.69747069228151
"26034","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",13,72111.375,89207.5625,106303.75,1513.91,0.82567655937275
"26035","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",14,106303.75,131452.5,156601.25,1224.35,1.02094989177931
"26036","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",15,156601.25,193595.625,230590,1017.27,1.2287789868963
"26037","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",16,230590,285010,339430,873.918,1.43034014632952
"26038","PRD_THA.33","RM specialist","Amphiprion perideraion","PRD","THA","33",17,339430,419482.5,499535,919.291,1.35974354149013
"26041","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",0,0,112.168125,224.33625,3591.34,0.348059498682943
"26042","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",1,224.33625,389.338125,554.34,3591.34,0.348059498682943
"26043","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",2,554.34,797.061875,1039.78375,2205.17,0.566849721336677
"26044","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",3,1039.78375,1396.829375,1753.875,8430.57,0.148269927181673
"26045","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",4,1753.875,2279.1,2804.325,2862.68,0.436653765003423
"26046","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",5,2804.325,3576.94375,4349.5625,1783.5,0.700869077656294
"26047","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",6,4349.5625,5486.1,6622.6375,1812.76,0.689556256757651
"26048","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",7,6622.6375,8294.5,9966.3625,1982.57,0.630494761849519
"26049","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",8,9966.3625,12425.74375,14885.125,1936.18,0.645601132126145
"26050","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",9,14885.125,18502.875,22120.625,1848.53,0.67621299086301
"26051","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",10,22120.625,27442.375,32764.125,1841.45,0.678812892014445
"26052","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",11,32764.125,40592.625,48421.125,1873.09,0.667346470271049
"26053","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",12,48421.125,59936.9375,71452.75,1839.65,0.679477074443508
"26054","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",13,71452.75,88392.8125,105332.875,1628.85,0.767412591705805
"26055","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",14,105332.875,130252.0625,155171.25,1236.27,1.0111059881741
"26056","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",15,155171.25,191827.5,228483.75,828.471,1.50880356705304
"26057","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",16,228483.75,282406.875,336330,591.025,2.11496975593249
"26058","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",17,336330,415651.25,494972.5,702.562,1.77920240491231
"26059","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",18,494972.5,611655.625,728338.75,2465.94,0.506906088550411
"26060","PRD_THA.34","RM specialist","Amphiprion perideraion","PRD","THA","34",19,728338.75,728338.75,Inf,2465.94,0.506906088550411
"26063","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",2,563.045,809.576875,1056.10875,9121.73,0.137035408853364
"26064","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",3,1056.10875,1418.760625,1781.4125,2547.5,0.490677134445535
"26065","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",4,1781.4125,2314.8875,2848.3625,2990.7,0.417962349951516
"26066","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",5,2848.3625,3633.1125,4417.8625,2276.51,0.54908610109334
"26067","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",6,4417.8625,5572.24375,6726.625,1971.43,0.634057511552528
"26068","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",7,6726.625,8424.7375,10122.85,1945.75,0.642425799820121
"26069","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",8,10122.85,12620.8,15118.75,1913.74,0.653171277184989
"26070","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",9,15118.75,18793.3125,22467.875,1931.87,0.647041467593575
"26071","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",10,22467.875,27873.25,33278.625,1990.5,0.627982918864607
"26072","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",11,33278.625,41230,49181.375,1968.96,0.634852917276125
"26073","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",12,49181.375,60878.0625,72574.75,1825.87,0.684605147135338
"26074","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",13,72574.75,89780.75,106986.75,1553.43,0.804670953953509
"26075","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",14,106986.75,132297.125,157607.5,1183.51,1.05618034490625
"26076","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",15,157607.5,194839.375,232071.25,824.711,1.51568246331139
"26077","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",16,232071.25,286840.625,341610,611.065,2.04560889594397
"26078","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",17,341610,422176.875,502743.75,608.682,2.05361748827795
"26079","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",18,502743.75,621258.75,739773.75,670.448,1.8644249815049
"26080","PRD_THA.35","RM specialist","Amphiprion perideraion","PRD","THA","35",19,739773.75,739773.75,Inf,670.448,1.8644249815049
"26081","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",0,0,112.173125,224.34625,1920.15,0.650990808009791
"26082","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",1,224.34625,389.354375,554.3625,1920.15,0.650990808009791
"26083","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",2,554.3625,797.09375,1039.825,8658.54,0.144366140249973
"26084","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",3,1039.825,1396.8875,1753.95,2523.23,0.495396773183578
"26085","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",4,1753.95,2279.19375,2804.4375,2961.06,0.42214612334772
"26086","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",5,2804.4375,3577.0875,4349.7375,2749.72,0.454591740249916
"26087","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",6,4349.7375,5486.31875,6622.9,2289.32,0.546013663445914
"26088","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",7,6622.9,8294.8375,9966.775,2120.5,0.589483612355576
"26089","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",8,9966.775,12426.2,14885.625,2053.96,0.608580498159653
"26090","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",9,14885.625,18503.5625,22121.5,2031.01,0.615457334035775
"26091","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",10,22121.5,27443.5,32765.5,2032.5,0.615006150061501
"26092","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",11,32765.5,40594.25,48423,1969.92,0.634543534762833
"26093","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",12,48423,59939.3125,71455.625,1789.21,0.698632357297355
"26094","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",13,71455.625,88396.375,105337.125,1494,0.836680053547523
"26095","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",14,105337.125,130257.3125,155177.5,1140.58,1.09593364779323
"26096","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",15,155177.5,191835.625,228493.75,796.855,1.56866682144179
"26097","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",16,228493.75,282418.125,336342.5,581.931,2.14802098530582
"26098","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",17,336342.5,415667.5,494992.5,627.667,1.99150186324914
"26099","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",18,494992.5,611680,728367.5,1236.78,1.01068904736493
"26100","PRD_THA.36","RM specialist","Amphiprion perideraion","PRD","THA","36",19,728367.5,728367.5,Inf,1236.78,1.01068904736493
"26103","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",2,559.70125,804.77,1049.83875,8161.08,0.15316600253888
"26104","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",3,1049.83875,1410.338125,1770.8375,4019.5,0.310983953228013
"26105","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",4,1770.8375,2301.14375,2831.45,2958.57,0.422501411154713
"26106","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",5,2831.45,3611.5375,4391.625,1916.27,0.652308912627135
"26107","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",6,4391.625,5539.15,6686.675,1749.56,0.714465351288324
"26108","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",7,6686.675,8374.7125,10062.75,1920.32,0.650933177803699
"26109","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",8,10062.75,12545.875,15029,1973.71,0.63332505788591
"26110","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",9,15029,18681.75,22334.5,1889.69,0.661484158777366
"26111","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",10,22334.5,27707.75,33081,1904.78,0.656243765684226
"26112","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",11,33081,40985.1875,48889.375,2001.51,0.624528480996847
"26113","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",12,48889.375,60516.5625,72143.75,1938.11,0.644958232504863
"26114","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",13,72143.75,89247.625,106351.5,1601.55,0.780493896537729
"26115","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",14,106351.5,131511.375,156671.25,1166.69,1.07140714328571
"26116","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",15,156671.25,193682.5,230693.75,789.325,1.58363158394831
"26117","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",16,230693.75,285138.125,339582.5,583.215,2.14329192493334
"26118","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",17,339582.5,419670.625,499758.75,675.874,1.84945714733811
"26119","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",18,499758.75,617570.625,735382.5,1322.1,0.945465547235459
"26120","PRD_THA.37","RM specialist","Amphiprion perideraion","PRD","THA","37",19,735382.5,735382.5,Inf,1322.1,0.945465547235459
"26121","PRD_THA.38","RM specialist","Amphiprion perideraion","PRD","THA","38",0,0,117.01625,234.0325,3164.56,0.394999620800364
"26122","PRD_THA.38","RM specialist","Amphiprion perideraion","PRD","THA","38",1,234.0325,406.165,578.2975,3164.56,0.394999620800364
"26123","PRD_THA.38","RM specialist","Amphiprion perideraion","PRD","THA","38",2,578.2975,831.50875,1084.72,2829.39,0.441791340182866
"26124","PRD_THA.38","RM specialist","Amphiprion perideraion","PRD","THA","38",3,1084.72,1457.1975,1829.675,3974.03,0.314542165006303
"26125","PRD_THA.38","RM specialist","Amphiprion perideraion","PRD","THA","38",4,1829.675,2377.6,2925.525,3583.33,0.348837533802357
"26126","PRD_THA.38","RM specialist","Amphiprion perideraion","PRD","THA","38",5,2925.525,3731.53125,4537.5375,2546.22,0.490923800771339
"26127","PRD_THA.38","RM specialist","Amphiprion perideraion","PRD","THA","38",6,4537.5375,5723.19375,6908.85,1980.5,0.631153749053269
"26128","PRD_THA.38","RM specialist","Amphiprion perideraion","PRD","THA","38",7,6908.85,8652.96875,10397.0875,1778.88,0.702689332613779
"26129","PRD_THA.38","RM specialist","Amphiprion perideraion","PRD","THA","38",8,10397.0875,12962.73125,15528.375,1724.08,0.725024360818524
"26130","PRD_THA.38","RM specialist","Amphiprion perideraion","PRD","THA","38",9,15528.375,19302.5,23076.625,1717.24,0.727912231254804
