"","id","guild","sci_name","species","pop","bootstrap","time_index","left_time_boundary","time","right_time_boundary","lambda","Ne"
"6429","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",8,9777.075,12189.725,14602.375,1977.13,0.632229544845306
"6430","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",9,14602.375,18151.4375,21700.5,1875.95,0.666329059942962
"6431","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",10,21700.5,26921.1875,32141.875,1859.53,0.672212870994284
"6432","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",11,32141.875,39821.6875,47501.5,1892.01,0.660673040840165
"6433","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",12,47501.5,58798.625,70095.75,1860.59,0.671829903417733
"6434","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",13,70095.75,86714,103332.25,1651.3,0.756979349603343
"6435","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",14,103332.25,127778,152223.75,1282.41,0.974727271309488
"6436","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",15,152223.75,188184.375,224145,912.578,1.3697459285672
"6437","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",16,224145,277043.125,329941.25,689.178,1.81375493704094
"6438","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",17,329941.25,407756.25,485571.25,650.343,1.92206266539349
"6439","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",18,485571.25,600038.125,714505,648.128,1.92863138145551
"6440","PRD_THA.b10","RM specialist","Amphiprion perideraion","PRD","THA","b10",19,714505,714505,Inf,648.128,1.92863138145551
"6441","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",0,0,112.200625,224.40125,5306.7,0.235551284225602
"6442","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",1,224.40125,389.45125,554.50125,5306.7,0.235551284225602
"6443","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",2,554.50125,797.2925,1040.08375,5424.64,0.230430037753657
"6444","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",3,1040.08375,1397.235625,1754.3875,3160.77,0.395473254934715
"6445","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",4,1754.3875,2279.7625,2805.1375,2997.2,0.4170559188576
"6446","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",5,2805.1375,3577.98125,4350.825,2440.77,0.512133466078328
"6447","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",6,4350.825,5487.6875,6624.55,2072.11,0.603249827470549
"6448","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",7,6624.55,8296.9,9969.25,1899.28,0.658144138831557
"6449","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",8,9969.25,12429.3125,14889.375,1820.22,0.686730175473294
"6450","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",9,14889.375,18508.1875,22127,1797.42,0.695441243560214
"6451","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",10,22127,27450.3125,32773.625,1829.01,0.683429833625841
"6452","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",11,32773.625,40604.375,48435.125,1879.88,0.664936059748495
"6453","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",12,48435.125,59954.25,71473.375,1861.27,0.67158445577482
"6454","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",13,71473.375,88418.3125,105363.25,1644.75,0.75999392004864
"6455","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",14,105363.25,130289.75,155216.25,1257.6,0.993956743002545
"6456","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",15,155216.25,191883.125,228550,902.752,1.384654921839
"6457","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",16,228550,282488.125,336426.25,688.131,1.81651458806535
"6458","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",17,336426.25,415770.625,495115,667.493,1.87267881460929
"6459","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",18,495115,611831.875,728548.75,862.884,1.44863040686813
"6460","PRD_THA.b2","RM specialist","Amphiprion perideraion","PRD","THA","b2",19,728548.75,728548.75,Inf,862.884,1.44863040686813
"6461","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",0,0,109.19625,218.3925,5525.54,0.226222233483062
"6462","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",1,218.3925,379.023125,539.65375,5525.54,0.226222233483062
"6463","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",2,539.65375,775.944375,1012.235,6330.3,0.197462995434656
"6464","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",3,1012.235,1359.82375,1707.4125,3669.6,0.340636581643776
"6465","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",4,1707.4125,2218.71875,2730.025,2946.85,0.424181753397696
"6466","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",5,2730.025,3482.175,4234.325,2679.58,0.466491017248972
"6467","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",6,4234.325,5340.75,6447.175,2423.98,0.51568082244903
"6468","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",7,6447.175,8074.74375,9702.3125,2200.44,0.56806820454091
"6469","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",8,9702.3125,12096.53125,14490.75,2010.18,0.621834860559751
"6470","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",9,14490.75,18012.625,21534.5,1896.99,0.658938634362859
"6471","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",10,21534.5,26715.3125,31896.125,1883.43,0.663682749027041
"6472","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",11,31896.125,39517.1875,47138.25,1912.61,0.653557181024882
"6473","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",12,47138.25,58349,69559.75,1871.19,0.66802409162084
"6474","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",13,69559.75,86050.9375,102542.125,1642.75,0.760919190381981
"6475","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",14,102542.125,126801.0625,151060,1265.82,0.98750217250478
"6476","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",15,151060,186745.625,222431.25,913.008,1.36910081839371
"6477","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",16,222431.25,274925,327418.75,694.137,1.80079724895806
"6478","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",17,327418.75,404638.125,481857.5,619.114,2.01901426877764
"6479","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",18,481857.5,595449.375,709041.25,657.667,1.90065793174965
"6480","PRD_THA.b3","RM specialist","Amphiprion perideraion","PRD","THA","b3",19,709041.25,709041.25,Inf,657.667,1.90065793174965
"6481","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",0,0,111.815,223.63,4965.21,0.251751688246821
"6482","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",1,223.63,388.111875,552.59375,4965.21,0.251751688246821
"6483","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",2,552.59375,794.550625,1036.5075,5942.22,0.210359091383355
"6484","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",3,1036.5075,1392.42875,1748.35,3020.43,0.413848359339564
"6485","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",4,1748.35,2271.925,2795.5,3111.51,0.401734206221417
"6486","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",5,2795.5,3565.68125,4335.8625,2608.87,0.479134644501259
"6487","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",6,4335.8625,5468.81875,6601.775,2138.69,0.584469932528791
"6488","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",7,6601.775,8268.375,9934.975,1936.15,0.645611135500865
"6489","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",8,9934.975,12386.55,14838.125,1849.53,0.675847377441837
"6490","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",9,14838.125,18444.5,22050.875,1825.34,0.684803926939639
"6491","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",10,22050.875,27355.9375,32661,1848.06,0.676384965856087
"6492","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",11,32661,40464.75,48268.5,1880.73,0.664635540455036
"6493","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",12,48268.5,59748.0625,71227.625,1839.08,0.679687669921918
"6494","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",13,71227.625,88114.3125,105001,1631.4,0.766213068530097
"6495","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",14,105001,129841.75,154682.5,1292.25,0.967305088024763
"6496","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",15,154682.5,191223.75,227765,949.117,1.3170136031701
"6497","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",16,227765,281517.5,335270,709.469,1.76188106879934
"6498","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",17,335270,414341.25,493412.5,612.219,2.04175303281995
"6499","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",18,493412.5,609728.125,726043.75,597.677,2.09143065568861
"6500","PRD_THA.b4","RM specialist","Amphiprion perideraion","PRD","THA","b4",19,726043.75,726043.75,Inf,597.677,2.09143065568861
"6501","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",0,0,108.72125,217.4425,5304.34,0.235656085394224
"6502","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",1,217.4425,377.373125,537.30375,5304.34,0.235656085394224
"6503","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",2,537.30375,772.565,1007.82625,6170.92,0.202562988987055
"6504","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",3,1007.82625,1353.900625,1699.975,3846.14,0.325001170004212
"6505","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",4,1699.975,2209.05625,2718.1375,3022.6,0.413551247270562
"6506","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",5,2718.1375,3467.0125,4215.8875,2562.26,0.487850569419185
"6507","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",6,4215.8875,5317.49375,6419.1,2388.45,0.523351964663275
"6508","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",7,6419.1,8039.58125,9660.0625,2211.12,0.565324360505083
"6509","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",8,9660.0625,12043.84375,14427.625,2014.19,0.620596865241114
"6510","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",9,14427.625,17934.1875,21440.75,1893.72,0.660076463257504
"6511","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",10,21440.75,26599,31757.25,1885.49,0.662957639658656
"6512","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",11,31757.25,39345.125,46933,1935.2,0.645928069450186
"6513","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",12,46933,58094.875,69256.75,1905.9,0.65585812477045
"6514","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",13,69256.75,85676.1875,102095.625,1664.2,0.751111645234948
"6515","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",14,102095.625,126249.0625,150402.5,1267.69,0.9860454843061
"6516","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",15,150402.5,185932.5,221462.5,902.171,1.38554664248795
"6517","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",16,221462.5,273727.5,325992.5,691.557,1.807515504868
"6518","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",17,325992.5,402876.25,479760,645.161,1.93750087187539
"6519","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",18,479760,592856.875,705953.75,680.75,1.83621006243114
"6520","PRD_THA.b5","RM specialist","Amphiprion perideraion","PRD","THA","b5",19,705953.75,705953.75,Inf,680.75,1.83621006243114
"6521","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",0,0,111.420625,222.84125,5738.02,0.217845180044684
"6522","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",1,222.84125,386.7425,550.64375,5738.02,0.217845180044684
"6523","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",2,550.64375,791.746875,1032.85,5677.5,0.220167327168648
"6524","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",3,1032.85,1387.51875,1742.1875,3328.94,0.375494902281207
"6525","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",4,1742.1875,2263.90625,2785.625,2983.08,0.419029995843222
"6526","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",5,2785.625,3553.09375,4320.5625,2381.57,0.524863850317228
"6527","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",6,4320.5625,5449.51875,6578.475,2069.59,0.603984364052783
"6528","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",7,6578.475,8239.19375,9899.9125,1970.44,0.634376078439333
"6529","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",8,9899.9125,12342.83125,14785.75,1898.82,0.658303578011607
"6530","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",9,14785.75,18379.4375,21973.125,1844.98,0.677514119394248
"6531","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",10,21973.125,27259.4375,32545.75,1851.47,0.675139213705866
"6532","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",11,32545.75,40322,48098.25,1879.44,0.665091729451326
"6533","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",12,48098.25,59537.3125,70976.375,1841.23,0.678894000206384
"6534","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",13,70976.375,87803.4375,104630.5,1628.64,0.767511543373612
"6535","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",14,104630.5,129383.375,154136.25,1284.32,0.973277687803663
"6536","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",15,154136.25,190548.75,226961.25,949.487,1.31650038389151
"6537","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",16,226961.25,280523.75,334086.25,721.094,1.73347718882698
"6538","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",17,334086.25,412878.75,491671.25,631.026,1.9809009454444
"6539","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",18,491671.25,607576.25,723481.25,582.47,2.14603327209985
"6540","PRD_THA.b6","RM specialist","Amphiprion perideraion","PRD","THA","b6",19,723481.25,723481.25,Inf,582.47,2.14603327209985
"6541","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",0,0,107.71625,215.4325,6656.22,0.187794273626773
"6542","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",1,215.4325,373.885,532.3375,6656.22,0.187794273626773
"6543","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",2,532.3375,765.424375,998.51125,6063.8,0.206141363501435
"6544","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",3,998.51125,1341.386875,1684.2625,3827.8,0.326558336381211
"6545","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",4,1684.2625,2188.6375,2693.0125,3111.08,0.401789732183036
"6546","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",5,2693.0125,3434.9625,4176.9125,2779.5,0.449721172872819
"6547","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",6,4176.9125,5268.3375,6359.7625,2507.09,0.498586010075426
"6548","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",7,6359.7625,7965.26875,9570.775,2237.64,0.558624264850467
"6549","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",8,9570.775,11932.5125,14294.25,2032.85,0.614900263177313
"6550","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",9,14294.25,17768.375,21242.5,1926.59,0.648814745223426
"6551","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",10,21242.5,26353.0625,31463.625,1917.77,0.651798703702738
"6552","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",11,31463.625,38981.375,46499.125,1953.37,0.639919728469261
"6553","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",12,46499.125,57557.875,68616.625,1909.67,0.654563353877895
"6554","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",13,68616.625,84884.25,101151.875,1653.88,0.755798485984473
"6555","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",14,101151.875,125082.1875,149012.5,1240.25,1.0078613182826
"6556","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",15,149012.5,184213.75,219415,872.423,1.43279120334975
"6557","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",16,219415,271197.5,322980,664.206,1.88194626365917
"6558","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",17,322980,399152.5,475325,638.489,1.95774711858779
"6559","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",18,475325,587376.875,699428.75,846.548,1.47658490717597
"6560","PRD_THA.b7","RM specialist","Amphiprion perideraion","PRD","THA","b7",19,699428.75,699428.75,Inf,846.548,1.47658490717597
"6561","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",0,0,110.326875,220.65375,6279.97,0.199045536841736
"6562","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",1,220.65375,382.946875,545.24,6279.97,0.199045536841736
"6563","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",2,545.24,783.97625,1022.7125,4798.56,0.2604948151112
"6564","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",3,1022.7125,1373.9,1725.0875,3376.58,0.370197063300736
"6565","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",4,1725.0875,2241.6875,2758.2875,2808.82,0.445026737206371
"6566","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",5,2758.2875,3518.21875,4278.15,2630.65,0.475167734210176
"6567","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",6,4278.15,5396.025,6513.9,2379.14,0.525399934430088
"6568","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",7,6513.9,8158.31875,9802.7375,2076.79,0.601890417423042
"6569","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",8,9802.7375,12221.74375,14640.75,1874.54,0.666830262357698
"6570","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",9,14640.75,18199.0625,21757.375,1806.98,0.691761945345272
"6571","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",10,21757.375,26991.8125,32226.25,1853.8,0.674290646240155
"6572","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",11,32226.25,39926.1875,47626.125,1924.46,0.649532855969986
"6573","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",12,47626.125,58952.875,70279.625,1890.01,0.661372162052053
"6574","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",13,70279.625,86941.5625,103603.5,1641.47,0.761512546680719
"6575","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",14,103603.5,128113.625,152623.75,1254.64,0.996301727985717
"6576","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",15,152623.75,188678.125,224732.5,914.428,1.36697476455227
"6577","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",16,224732.5,277770,330807.5,723.015,1.72887146186455
"6578","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",17,330807.5,408826.25,486845,676.152,1.84869674274423
"6579","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",18,486845,601612.5,716380,530.845,2.35473631662726
"6580","PRD_THA.b8","RM specialist","Amphiprion perideraion","PRD","THA","b8",19,716380,716380,Inf,530.845,2.35473631662726
"6581","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",0,0,110.3275,220.655,5798.82,0.21556109691282
"6582","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",1,220.655,382.949375,545.24375,5798.82,0.21556109691282
"6583","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",2,545.24375,783.981875,1022.72,4649.93,0.268821251072597
"6584","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",3,1022.72,1373.91,1725.1,3772.55,0.331340870233662
"6585","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",4,1725.1,2241.70625,2758.3125,3278.77,0.381240526172925
"6586","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",5,2758.3125,3518.25,4278.1875,2623.1,0.476535397049293
"6587","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",6,4278.1875,5396.06875,6513.95,2233.13,0.559752455074268
"6588","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",7,6513.95,8158.38125,9802.8125,2006.84,0.622869785334157
"6589","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",8,9802.8125,12221.78125,14640.75,1887.44,0.662272708006612
"6590","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",9,14640.75,18199.1875,21757.625,1847.22,0.676692543389526
"6591","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",10,21757.625,26992.0625,32226.5,1869.82,0.668513546758511
"6592","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",11,32226.5,39926.5,47626.5,1913.83,0.653140561073868
"6593","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",12,47626.5,58953.375,70280.25,1876.58,0.666105361881721
"6594","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",13,70280.25,86942.25,103604.25,1642.1,0.761220388526886
"6595","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",14,103604.25,128114.625,152625,1245.59,1.00354049085172
"6596","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",15,152625,188680,224735,870.151,1.43653228002956
"6597","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",16,224735,277772.5,330810,654.187,1.91076863343356
"6598","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",17,330810,408829.375,486848.75,669.987,1.86570784209246
"6599","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",18,486848.75,601617.5,716386.25,1111.31,1.12479866103967
"6600","PRD_THA.b9","RM specialist","Amphiprion perideraion","PRD","THA","b9",19,716386.25,716386.25,Inf,1111.31,1.12479866103967
"6601","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",0,0,50.351625,100.70325,411.731,3.03596280095499
"6602","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",1,100.70325,174.771625,248.84,411.731,3.03596280095499
"6603","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",2,248.84,357.79625,466.7525,4.25054,294.080281564225
"6604","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",3,466.7525,627.02875,787.305,21738.3,0.0575021965839095
"6605","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",4,787.305,1023.0775,1258.85,15006.2,0.0832989031200437
"6606","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",5,1258.85,1605.66875,1952.4875,9778.44,0.127832251361158
"6607","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",6,1952.4875,2462.675,2972.8625,8390.36,0.148980496665221
"6608","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",7,2972.8625,3723.35,4473.8375,7935.65,0.157517027590683
"6609","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",8,4473.8375,5577.825,6681.8125,6915.68,0.180748675473706
"6610","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",9,6681.8125,8305.8,9929.7875,5775.07,0.216447592843031
"6611","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",10,9929.7875,12318.70625,14707.625,5018.8,0.249063521160437
"6612","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",11,14707.625,18221.75,21735.875,4326.17,0.288939177147454
"6613","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",12,21735.875,26905.3125,32074.75,3304.87,0.378229703437654
"6614","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",13,32074.75,39679,47283.25,2171.11,0.575742362201823
"6615","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",14,47283.25,58469.3125,69655.375,1321.17,0.946131080784456
"6616","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",15,69655.375,86110.25,102565.125,869.686,1.43730035898014
"6617","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",16,102565.125,126770.6875,150976.25,739.773,1.6897075183874
"6618","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",17,150976.25,186583.125,222190,2872.22,0.435203431492017
"6619","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",18,222190,274568.125,326946.25,53.9892,23.1527787038889
"6620","SAN_AUS.b1","SD specialist","Amphiprion sandaracinos","SAN","AUS","b1",19,326946.25,326946.25,Inf,53.9892,23.1527787038889
"6621","SAN_AUS.b10","SD specialist","Amphiprion sandaracinos","SAN","AUS","b10",0,0,50.351625,100.70325,411.369,3.03863441338555
"6622","SAN_AUS.b10","SD specialist","Amphiprion sandaracinos","SAN","AUS","b10",1,100.70325,174.771625,248.84,411.369,3.03863441338555
"6623","SAN_AUS.b10","SD specialist","Amphiprion sandaracinos","SAN","AUS","b10",2,248.84,357.79625,466.7525,4.23031,295.486619183937
"6624","SAN_AUS.b10","SD specialist","Amphiprion sandaracinos","SAN","AUS","b10",3,466.7525,627.02875,787.305,21736.3,0.0575074874748692
